Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,Yaw,PositionType
25.685993,0.245893,40.759903,-84.191005,0,0.506535,4412.257,1.108676,4,1,FALSE,FALSE,13.278693,1.94914,3
25.691856,0.246922,40.759906,-84.191008,0,0.505549,4410.507,1.112198,4,1,FALSE,FALSE,13.282398,1.955388,3
25.697378,0.24795,40.759909,-84.191011,0,0.505549,4408.685,1.112405,4,1,FALSE,FALSE,13.57625,1.961669,3
25.704252,0.248977,40.759912,-84.191014,0,0.504316,4403.6562,1.112405,4,1,FALSE,FALSE,13.5777,1.967991,3
25.71195,0.250003,40.759915,-84.191018,0,0.502343,4399.652,1.113649,4,1,FALSE,FALSE,13.619561,1.974381,3
25.71958,0.25103,40.759918,-84.191021,0,0.50111,4399.019,1.114685,4,1,FALSE,FALSE,13.765632,1.980879,3
25.72655,0.252057,40.759921,-84.191024,0,0.499137,4397.441,1.114893,4,1,FALSE,FALSE,13.733116,1.987555,3
25.735794,0.253083,40.759924,-84.191028,0,0.499137,4399.4023,1.114892,4,1,FALSE,FALSE,13.361716,1.9945,3
25.745214,0.254108,40.759927,-84.191031,0,0.499137,4405.0913,1.114892,4,1,FALSE,FALSE,13.127687,2.001744,3
25.753977,0.255132,40.75993,-84.191035,0,0.499137,4408.8047,1.114892,4,1,FALSE,FALSE,13.354862,2.009283,3
25.763332,0.256156,40.759932,-84.191038,0,0.499137,4407.392,1.114892,4,1,FALSE,FALSE,13.513775,2.017063,3
25.774126,0.257179,40.759935,-84.191042,0,0.499137,4402.8135,1.114892,4,1,FALSE,FALSE,13.732223,2.025034,3
25.785225,0.258202,40.759938,-84.191045,0,0.499137,4395.808,1.114892,4,1,FALSE,FALSE,13.957937,2.03311,3
25.798092,0.259225,40.759941,-84.191049,0,0.499137,4385.8867,1.114892,4,1,FALSE,FALSE,14.141695,2.041216,3
25.812178,0.260246,40.759943,-84.191052,0,0.499137,4376.7964,1.114892,4,1,FALSE,FALSE,14.274068,2.049308,3
25.825502,0.261262,40.759946,-84.191056,0,0.499137,4372.3516,1.115928,4,1,FALSE,FALSE,13.981941,2.057361,3
25.83859,0.262278,40.759949,-84.19106,0,0.499137,4368.6846,1.117586,4,1,FALSE,FALSE,13.686798,2.065343,3
25.85137,0.263292,40.759952,-84.191064,0,0.499137,4363.417,1.121317,4,1,FALSE,FALSE,13.607021,2.073214,3
25.864822,0.264307,40.759954,-84.191067,0,0.499137,4360.599,1.126912,4,1,FALSE,FALSE,13.643134,2.080951,3
25.877758,0.265322,40.759957,-84.191071,0,0.499137,4358.95,1.135201,4,1,FALSE,FALSE,13.779568,2.088533,3
25.890696,0.266337,40.759959,-84.191075,0,0.499137,4354.9556,1.144733,4,1,FALSE,FALSE,13.666432,2.095937,3
25.904789,0.26735,40.759962,-84.191079,0,0.499137,4353.822,1.153849,4,1,FALSE,FALSE,13.407005,2.10318,3
25.918745,0.268359,40.759964,-84.191083,0,0.499137,4354.4966,1.165038,4,1,FALSE,FALSE,13.245729,2.110288,3
25.932762,0.269368,40.759967,-84.191087,0,0.499137,4355.2227,1.175398,4,1,FALSE,FALSE,12.854923,2.117298,3
25.946877,0.270376,40.759969,-84.191091,0,0.499137,4356.465,1.186171,4,1,FALSE,FALSE,12.679367,2.124205,3
25.96162,0.271384,40.759972,-84.191095,0,0.497904,4359.1816,1.199017,4,1,FALSE,FALSE,12.842634,2.131016,3
25.97609,0.272392,40.759974,-84.191099,0,0.499137,4361.5996,1.212068,4,1,FALSE,FALSE,12.698495,2.137766,3
25.990551,0.2734,40.759977,-84.191103,0,0.499137,4363.325,1.227606,4,1,FALSE,FALSE,12.661245,2.14449,3
26.005156,0.274407,40.759979,-84.191107,0,0.497904,4365.048,1.241898,4,1,FALSE,FALSE,12.793766,2.151241,3
26.020147,0.275412,40.759981,-84.191111,0,0.497904,4368.235,1.255777,4,1,FALSE,FALSE,12.817348,2.15807,3
26.035252,0.276416,40.759984,-84.191115,0,0.499137,4372.3496,1.267997,4,1,FALSE,FALSE,12.702585,2.165016,3
26.049904,0.277419,40.759986,-84.191119,0,0.499137,4375.426,1.280839,4,1,FALSE,FALSE,12.917297,2.172106,3
26.064104,0.278423,40.759988,-84.191123,0,0.497904,4374.443,1.291816,4,1,FALSE,FALSE,13.005285,2.179359,3
26.079412,0.279426,40.75999,-84.191128,0,0.497904,4374.884,1.301343,4,1,FALSE,FALSE,12.958771,2.186779,3
26.096582,0.28043,40.759993,-84.191132,0,0.497904,4374.0713,1.310248,4,1,FALSE,FALSE,13.035332,2.194346,3
26.113808,0.281433,40.759995,-84.191136,0,0.497904,4371.1416,1.318532,4,1,FALSE,FALSE,13.141305,2.202021,3
26.12987,0.282435,40.759997,-84.19114,0,0.499137,4369.446,1.327023,4,1,FALSE,FALSE,12.987466,2.209773,3
26.145979,0.283437,40.759999,-84.191145,0,0.499137,4371.0728,1.335098,4,1,FALSE,FALSE,13.516387,2.217639,3
26.161476,0.284439,40.760001,-84.191149,0,0.497904,4366.748,1.343589,4,1,FALSE,FALSE,13.883561,2.225614,3
26.177664,0.28544,40.760003,-84.191154,0,0.497904,4363.2285,1.352907,4,1,FALSE,FALSE,13.783492,2.233699,3
26.193806,0.286442,40.760005,-84.191158,0,0.499137,4367.9097,1.359326,4,1,FALSE,FALSE,13.725302,2.241918,3
26.210033,0.287444,40.760007,-84.191162,0,0.499137,4367.69,1.365952,4,1,FALSE,FALSE,13.252193,2.250242,3
26.226992,0.288446,40.760009,-84.191167,0,0.497904,4368.1924,1.369886,4,1,FALSE,FALSE,13.049032,2.258644,3
26.242626,0.289449,40.760011,-84.191171,0,0.497904,4369.4463,1.371335,4,1,FALSE,FALSE,13.232089,2.267072,3
26.258358,0.290451,40.760013,-84.191176,0,0.497904,4368.1772,1.372578,4,1,FALSE,FALSE,13.306669,2.275485,3
26.274378,0.291453,40.760015,-84.191181,0,0.497904,4367.961,1.374855,4,1,FALSE,FALSE,13.392997,2.283874,3
26.29156,0.292456,40.760017,-84.191185,0,0.497904,4366.2915,1.377961,4,1,FALSE,FALSE,13.221203,2.292203,3
26.309944,0.293458,40.760019,-84.19119,0,0.497904,4368.4697,1.381895,4,1,FALSE,FALSE,12.622653,2.300454,3
26.327845,0.294461,40.76002,-84.191194,0,0.496917,4374.7207,1.386657,4,1,FALSE,FALSE,12.082954,2.308626,3
26.345785,0.295465,40.760022,-84.191199,0,0.496917,4379.854,1.390591,4,1,FALSE,FALSE,12.033321,2.316732,3
26.363535,0.29647,40.760024,-84.191204,0,0.496917,4383.908,1.39556,4,1,FALSE,FALSE,12.231745,2.324799,3
26.380756,0.297475,40.760026,-84.191208,0,0.496917,4387.645,1.400943,4,1,FALSE,FALSE,12.267982,2.332835,3
26.398476,0.29848,40.760027,-84.191213,0,0.497904,4393.6304,1.407568,4,1,FALSE,FALSE,12.129704,2.340857,3
26.416842,0.299485,40.760029,-84.191218,0,0.496917,4400.748,1.416263,4,1,FALSE,FALSE,11.850513,2.348896,3
26.435144,0.30049,40.760031,-84.191223,0,0.497904,4406.6987,1.422888,4,1,FALSE,FALSE,11.647103,2.356955,3
26.452736,0.301496,40.760032,-84.191227,0,0.497904,4411.3384,1.429305,4,1,FALSE,FALSE,11.869866,2.365033,3
26.470627,0.302503,40.760034,-84.191232,0,0.497904,4415.0044,1.43448,4,1,FALSE,FALSE,12.188505,2.373133,3
26.486969,0.303513,40.760035,-84.191237,0,0.497904,4417.558,1.438827,4,1,FALSE,FALSE,12.461315,2.381259,3
26.503384,0.304523,40.760037,-84.191242,0,0.497904,4418.8315,1.443589,4,1,FALSE,FALSE,12.555918,2.389417,3
26.520746,0.305533,40.760038,-84.191247,0,0.497904,4422.173,1.447728,4,1,FALSE,FALSE,12.627657,2.397651,3
26.536516,0.306542,40.76004,-84.191252,0,0.497904,4425.092,1.451248,4,1,FALSE,FALSE,12.924968,2.406013,3
26.549932,0.307551,40.760041,-84.191256,0,0.497904,4428.083,1.453939,4,1,FALSE,FALSE,13.743121,2.414558,3
26.562191,0.308561,40.760043,-84.191261,0,0.497904,4429.137,1.454146,4,1,FALSE,FALSE,13.963651,2.423338,3
26.574009,0.309573,40.760044,-84.191266,0,0.497904,4430.5146,1.454146,4,1,FALSE,FALSE,14.028863,2.432398,3
26.585354,0.310589,40.760045,-84.191271,0,0.499137,4432.5747,1.454146,4,1,FALSE,FALSE,14.270029,2.441745,3
26.596815,0.311605,40.760047,-84.191276,0,0.503822,4433.8203,1.454146,4,1,FALSE,FALSE,14.515136,2.451366,3
26.6076,0.31262,40.760048,-84.191281,0,0.509248,4436.1846,1.454146,4,1,FALSE,FALSE,14.652921,2.461221,3
26.618586,0.313635,40.760049,-84.191286,0,0.51492,4438.0933,1.452904,4,1,FALSE,FALSE,14.88556,2.471271,3
26.63189,0.31465,40.76005,-84.191291,0,0.518619,4438.758,1.448971,4,1,FALSE,FALSE,15.110429,2.48145,3
26.645882,0.315665,40.760051,-84.191296,0,0.520838,4435.7344,1.442347,4,1,FALSE,FALSE,14.884594,2.491646,3
26.660528,0.316681,40.760052,-84.191301,0,0.524044,4437.667,1.429512,4,1,FALSE,FALSE,14.582138,2.501785,3
26.676245,0.317696,40.760053,-84.191306,0,0.525031,4440.882,1.41502,4,1,FALSE,FALSE,14.509253,2.511812,3
26.691763,0.318711,40.760055,-84.191312,0,0.526264,4440.2417,1.397009,4,1,FALSE,FALSE,14.445538,2.521692,3
26.708258,0.319725,40.760056,-84.191317,0,0.52725,4442.601,1.37382,4,1,FALSE,FALSE,14.200722,2.531402,3
26.725302,0.32074,40.760056,-84.191322,0,0.52725,4448.148,1.349179,4,1,FALSE,FALSE,13.804014,2.540928,3
26.742758,0.321755,40.760057,-84.191327,0,0.52725,4453.0923,1.329507,4,1,FALSE,FALSE,13.396944,2.550284,3
26.761103,0.322771,40.760058,-84.191332,0,0.528237,4460.347,1.306106,4,1,FALSE,FALSE,12.978035,2.559482,3
26.779232,0.323786,40.760059,-84.191337,0,0.529223,4468.355,1.286845,4,1,FALSE,FALSE,12.464268,2.568522,3
26.7986,0.324802,40.76006,-84.191342,0,0.532429,4476.2603,1.269033,4,1,FALSE,FALSE,11.906242,2.577369,3
26.820074,0.325817,40.760061,-84.191348,0,0.536868,4484.959,1.249563,4,1,FALSE,FALSE,11.090676,2.585969,3
26.841173,0.326832,40.760062,-84.191353,0,0.542047,4493.7993,1.232784,4,1,FALSE,FALSE,11.345854,2.594279,3
26.86363,0.327848,40.760062,-84.191358,0,0.545746,4502.355,1.218283,4,1,FALSE,FALSE,10.908659,2.602312,3
26.88735,0.328864,40.760063,-84.191363,0,0.548952,4510.91,1.20171,4,1,FALSE,FALSE,10.895062,2.610073,3
26.909466,0.32988,40.760064,-84.191368,0,0.552651,4521.757,1.184721,4,1,FALSE,FALSE,11.330412,2.617668,3
26.931398,0.330897,40.760064,-84.191374,0,0.555857,4534.4805,1.169389,4,1,FALSE,FALSE,11.490987,2.625234,3
26.952965,0.331913,40.760065,-84.191379,0,0.556843,4544.6304,1.152399,4,1,FALSE,FALSE,11.684216,2.632902,3
26.973837,0.332929,40.760066,-84.191384,0,0.558076,4558.7446,1.134578,4,1,FALSE,FALSE,12.014416,2.640782,3
26.99365,0.333946,40.760066,-84.191389,0,0.559063,4571.923,1.114478,4,1,FALSE,FALSE,12.93672,2.648973,3
27.011644,0.334963,40.760067,-84.191395,0,0.559063,4577.8735,1.085257,4,1,FALSE,FALSE,13.724887,2.657618,3
27.03018,0.33598,40.760067,-84.1914,0,0.559063,4583.7915,1.057691,4,1,FALSE,FALSE,14.275728,2.666825,3
27.050556,0.336998,40.760068,-84.191405,0,0.559063,4587.084,1.023282,4,1,FALSE,FALSE,14.695077,2.676634,3
27.065367,0.338016,40.760068,-84.191411,0,0.559063,4586.0044,0.99032,4,1,FALSE,FALSE,12.97473,2.687055,3
27.077631,0.339034,40.760068,-84.191416,0,0.559063,4592.439,0.959636,4,1,FALSE,FALSE,16.220886,2.698041,3
27.095589,0.340052,40.760069,-84.191421,0,0.559063,4594.0713,0.917958,4,1,FALSE,FALSE,16.870796,2.70947,3
27.118025,0.341071,40.760069,-84.191427,0,0.559063,4581.618,0.881667,4,1,FALSE,FALSE,16.341707,2.721169,3
27.142662,0.34209,40.760069,-84.191432,0,0.559063,4568.926,0.842882,4,1,FALSE,FALSE,16.086384,2.733008,3
27.167706,0.34311,40.760069,-84.191437,0,0.559063,4561.456,0.809071,4,1,FALSE,FALSE,16.140657,2.744864,3
27.193235,0.344131,40.76007,-84.191443,0,0.559063,4556.512,0.769239,4,1,FALSE,FALSE,15.876173,2.756617,3
27.216776,0.345153,40.76007,-84.191448,0,0.559063,4551.876,0.735005,4,1,FALSE,FALSE,15.858781,2.768084,3
27.238802,0.346176,40.76007,-84.191453,0,0.559063,4551.825,0.699106,4,1,FALSE,FALSE,15.899625,2.779133,3
27.26052,0.347199,40.76007,-84.191459,0,0.559063,4553.274,0.670675,4,1,FALSE,FALSE,15.784599,2.789713,3
27.283213,0.348223,40.76007,-84.191464,0,0.559063,4548.2876,0.64577,4,1,FALSE,FALSE,15.074839,2.799817,3
27.308582,0.349247,40.76007,-84.19147,0,0.559063,4546.611,0.622108,4,1,FALSE,FALSE,14.496237,2.809468,3
27.334284,0.350273,40.76007,-84.191475,0,0.559063,4549.571,0.597405,4,1,FALSE,FALSE,13.528484,2.818684,3
27.360552,0.351299,40.760069,-84.19148,0,0.558077,4555.7114,0.576854,4,1,FALSE,FALSE,12.123624,2.827398,3
27.389912,0.352328,40.760069,-84.191486,0,0.558076,4561.492,0.557753,4,1,FALSE,FALSE,11.784956,2.835436,3
27.419603,0.353357,40.760069,-84.191491,0,0.558076,4558.65,0.536576,4,1,FALSE,FALSE,11.463816,2.842695,3
27.450924,0.354388,40.760069,-84.191497,0,0.558076,4557.9336,0.522664,4,1,FALSE,FALSE,11.012313,2.849122,3
27.482252,0.355419,40.760069,-84.191502,0,0.558076,4559.7505,0.512282,4,1,FALSE,FALSE,10.514021,2.854747,3
27.514477,0.356452,40.760068,-84.191507,0,0.556843,4562.8086,0.501692,4,1,FALSE,FALSE,9.813648,2.859676,3
27.546047,0.357485,40.760068,-84.191513,0,0.556843,4574.1875,0.484664,4,1,FALSE,FALSE,9.337467,2.864059,3
27.575003,0.358521,40.760068,-84.191518,0,0.556843,4590.8877,0.468051,4,1,FALSE,FALSE,9.543648,2.868027,3
27.603306,0.359559,40.760067,-84.191524,0,0.555857,4606.531,0.449566,4,1,FALSE,FALSE,9.23999,2.871723,3
27.633196,0.360598,40.760067,-84.191529,0,0.553638,4623.199,0.432536,4,1,FALSE,FALSE,8.617635,2.875249,3
27.664524,0.361638,40.760067,-84.191534,0,0.551665,4636.3813,0.413842,4,1,FALSE,FALSE,8.265128,2.878697,3
27.697235,0.362679,40.760066,-84.19154,0,0.545253,4643.037,0.392446,4,1,FALSE,FALSE,8.493753,2.882142,3
27.73176,0.363722,40.760066,-84.191545,0,0.538348,4646.296,0.372712,4,1,FALSE,FALSE,9.293269,2.885621,3
27.767656,0.364766,40.760065,-84.191551,0,0.529223,4642.6763,0.353183,4,1,FALSE,FALSE,9.765441,2.889166,3
27.80399,0.365813,40.760065,-84.191556,0,0.518619,4639.2793,0.333653,4,1,FALSE,FALSE,9.740997,2.892804,3
27.84035,0.366863,40.760064,-84.191562,0,0.506535,4637.493,0.312876,4,1,FALSE,FALSE,9.530046,2.896545,3
27.878143,0.367914,40.760064,-84.191567,0,0.494944,4629.7656,0.293967,4,1,FALSE,FALSE,9.080196,2.90038,3
27.916958,0.368967,40.760063,-84.191573,0,0.482121,4618.8276,0.274641,4,1,FALSE,FALSE,8.915236,2.904287,3
27.956253,0.370021,40.760062,-84.191578,0,0.471023,4605.253,0.2576,4,1,FALSE,FALSE,9.271543,2.908228,3
27.995855,0.371077,40.760062,-84.191584,0,0.459926,4586.0913,0.240766,4,1,FALSE,FALSE,9.703444,2.912116,3
28.033392,0.372134,40.760061,-84.191589,0,0.447596,4564.7563,0.222476,4,1,FALSE,FALSE,9.734535,2.915852,3
28.06781,0.373197,40.76006,-84.191594,0,0.436005,4550.823,0.208966,4,1,FALSE,FALSE,9.10587,2.919384,3
28.098541,0.374262,40.760059,-84.1916,0,0.427374,4548.731,0.197534,4,1,FALSE,FALSE,8.280769,2.922693,3
28.126127,0.375328,40.760059,-84.191605,0,0.419975,4548.7603,0.187141,4,1,FALSE,FALSE,7.284534,2.925791,3
28.154097,0.376396,40.760058,-84.191611,0,0.414797,4545.573,0.179449,4,1,FALSE,FALSE,6.811258,2.928698,3
28.182121,0.377464,40.760057,-84.191616,0,0.409371,4544.39,0.174045,4,1,FALSE,FALSE,6.717099,2.931412,3
28.207659,0.378533,40.760056,-84.191622,0,0.407152,4544.1943,0.169056,4,1,FALSE,FALSE,6.336246,2.933912,3
28.232582,0.379605,40.760055,-84.191627,0,0.404686,4545.076,0.167808,4,1,FALSE,FALSE,5.842465,2.93618,3
28.256859,0.380684,40.760055,-84.191633,0,0.403452,4548.705,0.167808,4,1,FALSE,FALSE,5.095754,2.938219,3
28.280031,0.381764,40.760054,-84.191638,0,0.403453,4553.558,0.167808,4,1,FALSE,FALSE,4.403114,2.940046,3
28.303158,0.382845,40.760053,-84.191644,0,0.404686,4558.662,0.167808,4,1,FALSE,FALSE,3.937062,2.941679,3
28.325785,0.383927,40.760052,-84.191649,0,0.405672,4564.4434,0.17155,4,1,FALSE,FALSE,3.660152,2.943138,3
28.347635,0.385009,40.760051,-84.191654,0,0.406658,4573.6914,0.177787,4,1,FALSE,FALSE,3.585121,2.944447,3
28.369375,0.386092,40.76005,-84.19166,0,0.407892,4585.6406,0.187141,4,1,FALSE,FALSE,3.399404,2.945636,3
28.391909,0.387182,40.760049,-84.191665,0,0.409864,4596.343,0.198573,4,1,FALSE,FALSE,3.209696,2.946745,3
28.416067,0.388275,40.760048,-84.191671,0,0.41307,4606.6816,0.213331,4,1,FALSE,FALSE,3.088082,2.94783,3
28.441715,0.389368,40.760047,-84.191676,0,0.415783,4617.836,0.229128,4,1,FALSE,FALSE,3.093018,2.948961,3
28.468723,0.390463,40.760046,-84.191682,0,0.420962,4628.9883,0.247209,4,1,FALSE,FALSE,3.301135,2.950204,3
28.497145,0.391559,40.760045,-84.191687,0,0.429593,4638.1973,0.268823,4,1,FALSE,FALSE,3.278788,2.951603,3
28.52752,0.392656,40.760044,-84.191693,0,0.439704,4645.7617,0.296253,4,1,FALSE,FALSE,3.383243,2.953193,3
28.55985,0.393754,40.760043,-84.191698,0,0.448582,4653.0645,0.32742,4,1,FALSE,FALSE,3.577641,2.955017,3
28.593893,0.394853,40.760042,-84.191704,0,0.45598,4656.9087,0.355884,4,1,FALSE,FALSE,3.789309,2.957115,3
28.629583,0.395954,40.760041,-84.191709,0,0.462885,4660.38,0.384345,4,1,FALSE,FALSE,4.06114,2.959528,3
28.666454,0.397057,40.76004,-84.191715,0,0.471517,4664.7715,0.413426,4,1,FALSE,FALSE,4.336213,2.962286,3
28.70441,0.39816,40.760039,-84.19172,0,0.481134,4671.5586,0.443128,4,1,FALSE,FALSE,4.507844,2.965423,3
28.742987,0.399266,40.760038,-84.191726,0,0.489519,4679.8784,0.465351,4,1,FALSE,FALSE,4.574531,2.968954,3
28.78244,0.400372,40.760037,-84.191731,0,0.498644,4684.9873,0.48321,4,1,FALSE,FALSE,4.911643,2.972886,3
28.823015,0.401481,40.760036,-84.191737,0,0.510728,4689.153,0.498162,4,1,FALSE,FALSE,5.08505,2.977209,3
28.86355,0.402591,40.760034,-84.191742,0,0.520838,4693.401,0.508129,4,1,FALSE,FALSE,5.383766,2.981877,3
28.904526,0.403703,40.760033,-84.191748,0,0.531936,4699.672,0.513321,4,1,FALSE,FALSE,5.521294,2.986823,3
28.945568,0.404816,40.760032,-84.191753,0,0.545253,4708.579,0.514359,4,1,FALSE,FALSE,5.589361,2.991989,3
28.987673,0.405931,40.760031,-84.191759,0,0.557337,4718.179,0.514567,4,1,FALSE,FALSE,5.526816,2.997321,3
29.029423,0.407047,40.76003,-84.191764,0,0.571147,4729.162,0.514359,4,1,FALSE,FALSE,5.452154,3.002766,3
29.072155,0.408165,40.760028,-84.19177,0,0.587669,4741.015,0.512282,4,1,FALSE,FALSE,5.43083,3.008259,3
29.116005,0.409285,40.760027,-84.191775,0,0.609371,4760.8833,0.511867,4,1,FALSE,FALSE,5.310343,3.013747,3
29.160568,0.410407,40.760026,-84.191781,0,0.62762,4781.244,0.511867,4,1,FALSE,FALSE,5.294293,3.019195,3
29.206238,0.41153,40.760025,-84.191786,0,0.647102,4798.071,0.511867,4,1,FALSE,FALSE,5.479629,3.024572,3
29.25468,0.412656,40.760023,-84.191792,0,0.660913,4818.239,0.511867,4,1,FALSE,FALSE,5.520212,3.029872,3
29.30398,0.413783,40.760022,-84.191797,0,0.674229,4838.0786,0.511867,4,1,FALSE,FALSE,5.472075,3.035099,3
29.354164,0.414912,40.760021,-84.191803,0,0.689026,4858.995,0.509583,4,1,FALSE,FALSE,5.408871,3.040271,3
29.405077,0.416043,40.760019,-84.191808,0,0.703329,4881.444,0.503146,4,1,FALSE,FALSE,5.45822,3.045402,3
29.457813,0.417177,40.760018,-84.191814,0,0.71566,4901.3174,0.494009,4,1,FALSE,FALSE,5.704358,3.050497,3
29.511995,0.418312,40.760017,-84.191819,0,0.726757,4914.527,0.481965,4,1,FALSE,FALSE,5.99847,3.055544,3
29.56741,0.419449,40.760015,-84.191825,0,0.733169,4925.3325,0.469297,4,1,FALSE,FALSE,6.229366,3.06052,3
29.623735,0.420589,40.760014,-84.19183,0,0.737855,4937.341,0.454759,4,1,FALSE,FALSE,6.246687,3.065413,3
29.68108,0.421731,40.760012,-84.191836,0,0.740074,4947.046,0.440428,4,1,FALSE,FALSE,6.190388,3.070212,3
29.739347,0.422875,40.760011,-84.191841,0,0.738841,4955.6504,0.425266,4,1,FALSE,FALSE,6.190211,3.074915,3
29.797827,0.424022,40.760009,-84.191847,0,0.738841,4962.5786,0.410518,4,1,FALSE,FALSE,6.27766,3.079526,3
29.856447,0.425171,40.760008,-84.191852,0,0.738841,4969.413,0.392654,4,1,FALSE,FALSE,6.450862,3.084038,3
29.915268,0.426322,40.760006,-84.191858,0,0.738841,4976.599,0.378113,4,1,FALSE,FALSE,6.536764,3.088439,3
29.973969,0.427476,40.760005,-84.191863,0,0.738841,4982.8345,0.363779,4,1,FALSE,FALSE,6.246944,3.092732,3
30.032898,0.428632,40.760003,-84.191869,0,0.738841,4990.829,0.348405,4,1,FALSE,FALSE,6.162885,3.096927,3
30.09179,0.42979,40.760001,-84.191875,0,0.738841,4996.7275,0.335316,4,1,FALSE,FALSE,5.992271,3.101017,3
30.149343,0.430951,40.76,-84.19188,0,0.738841,5003.591,0.323472,4,1,FALSE,FALSE,5.799863,3.104988,3
30.206343,0.432115,40.759998,-84.191886,0,0.738841,5020.141,0.311629,4,1,FALSE,FALSE,5.76865,3.10885,3
30.26254,0.43328,40.759997,-84.191891,0,0.740074,5032.174,0.298746,4,1,FALSE,FALSE,5.749538,3.112597,3
30.319502,0.434447,40.759995,-84.191897,0,0.74254,5039.625,0.288564,4,1,FALSE,FALSE,5.499003,3.116211,3
30.377485,0.435617,40.759993,-84.191902,0,0.745746,5054.189,0.278174,4,1,FALSE,FALSE,5.03018,3.119717,3
30.435202,0.43679,40.759991,-84.191908,0,0.749445,5066.2437,0.268823,4,1,FALSE,FALSE,5.083974,3.12314,3
30.492918,0.437965,40.75999,-84.191913,0,0.753884,5076.8403,0.25864,4,1,FALSE,FALSE,5.123687,3.126488,3
30.55101,0.439142,40.759988,-84.191919,0,0.760049,5088.8774,0.247209,4,1,FALSE,FALSE,5.169968,3.129782,3
30.609064,0.440322,40.759986,-84.191925,0,0.767694,5103.3677,0.238065,4,1,FALSE,FALSE,5.141087,3.133055,3
30.666718,0.441504,40.759984,-84.19193,0,0.777805,5119.832,0.229959,4,1,FALSE,FALSE,5.133101,3.136313,3
30.725626,0.442688,40.759983,-84.191936,0,0.789889,5134.701,0.219775,4,1,FALSE,FALSE,4.932108,3.139545,3
30.786283,0.443875,40.759981,-84.191941,0,0.801973,5149.4136,0.211045,4,1,FALSE,FALSE,4.853115,-3.140427,3
30.847075,0.445065,40.759979,-84.191947,0,0.81529,5165.0874,0.20377,4,1,FALSE,FALSE,5.00019,-3.137221,3
30.912397,0.446257,40.759977,-84.191953,0,0.830826,5172.231,0.195248,4,1,FALSE,FALSE,5.167876,-3.134057,3
30.979156,0.447452,40.759975,-84.191958,0,0.846116,5172.623,0.189635,4,1,FALSE,FALSE,5.096001,-3.130966,3
31.044651,0.44865,40.759973,-84.191964,0,0.862146,5179.861,0.184646,4,1,FALSE,FALSE,5.011253,-3.127993,3
31.11005,0.44985,40.759971,-84.191969,0,0.880641,5186.139,0.181944,4,1,FALSE,FALSE,5.081915,-3.125176,3
31.17688,0.451053,40.759969,-84.191975,0,0.897657,5188.0586,0.181944,4,1,FALSE,FALSE,5.008127,-3.122531,3
31.244818,0.452259,40.759967,-84.19198,0,0.912947,5194.1133,0.181944,4,1,FALSE,FALSE,4.99055,-3.120047,3
31.311102,0.453468,40.759966,-84.191986,0,0.929963,5205.3013,0.181944,4,1,FALSE,FALSE,4.757374,-3.11771,3
31.375986,0.45468,40.759963,-84.191992,0,0.94328,5218.002,0.181944,4,1,FALSE,FALSE,4.618415,-3.115506,3
31.439745,0.455893,40.759962,-84.191997,0,0.95709,5235.251,0.183399,4,1,FALSE,FALSE,4.156479,-3.113412,3
31.503115,0.45711,40.75996,-84.192003,0,0.971393,5254.4316,0.186101,4,1,FALSE,FALSE,4.054311,-3.111371,3
31.567863,0.458331,40.759957,-84.192009,0,0.982984,5269.9556,0.188388,4,1,FALSE,FALSE,4.210012,-3.109346,3
31.634321,0.459553,40.759955,-84.192014,0,0.994081,5284.7715,0.191298,4,1,FALSE,FALSE,4.211249,-3.107322,3
31.70069,0.460779,40.759953,-84.19202,0,1,5299.978,0.194832,4,1,FALSE,FALSE,3.897231,-3.10529,3
31.76742,0.462007,40.759951,-84.192025,0,1,5315.0454,0.197534,4,1,FALSE,FALSE,3.691154,-3.103229,3
31.835257,0.463238,40.759949,-84.192031,0,1,5322.0815,0.199197,4,1,FALSE,FALSE,3.686359,-3.101122,3
31.906677,0.464472,40.759947,-84.192037,0,1,5321.92,0.201276,4,1,FALSE,FALSE,3.755706,-3.098955,3
31.978062,0.46571,40.759945,-84.192042,0,1,5328.5107,0.202315,4,1,FALSE,FALSE,3.986805,-3.096703,3
32.046547,0.466951,40.759943,-84.192048,0,1,5338.5557,0.204186,4,1,FALSE,FALSE,4.179462,-3.094371,3
32.11318,0.468194,40.759941,-84.192054,0,1,5344.8545,0.207927,4,1,FALSE,FALSE,4.267158,-3.091977,3
32.17829,0.469441,40.759938,-84.192059,0,1,5353.684,0.213539,4,1,FALSE,FALSE,3.961469,-3.089567,3
32.24515,0.470689,40.759936,-84.192065,0,1,5360.3374,0.222061,4,1,FALSE,FALSE,3.72911,-3.087162,3
32.31277,0.471939,40.759934,-84.192071,0,1,5358.1963,0.233908,4,1,FALSE,FALSE,3.632429,-3.084762,3
32.37945,0.473191,40.759932,-84.192076,0,1,5364.1523,0.249495,4,1,FALSE,FALSE,3.842593,-3.082349,3
32.445293,0.474446,40.75993,-84.192082,0,1,5373.015,0.271317,4,1,FALSE,FALSE,4.455422,-3.07989,3
32.507782,0.475703,40.759927,-84.192088,0,1,5386.0117,0.302902,4,1,FALSE,FALSE,4.743684,-3.077362,3
32.56689,0.476963,40.759925,-84.192093,0,1,5412.101,0.336562,4,1,FALSE,FALSE,4.468404,-3.07474,3
